zone,requested_day,timestamp,carbonIntensity,isEstimated,estimationMethod
DE,2025-01-02,2025-01-02T01:10:00.000Z,193,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T01:15:00.000Z,223,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T01:20:00.000Z,180,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T01:25:00.000Z,214,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T01:30:00.000Z,158,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T01:35:00.000Z,219,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T01:40:00.000Z,210,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T01:45:00.000Z,202,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T01:50:00.000Z,198,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T01:55:00.000Z,218,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T02:00:00.000Z,186,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T02:05:00.000Z,165,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T02:10:00.000Z,181,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T02:15:00.000Z,189,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T02:20:00.000Z,186,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T02:25:00.000Z,208,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T02:30:00.000Z,183,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T02:35:00.000Z,219,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T02:40:00.000Z,209,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T02:45:00.000Z,260,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T02:50:00.000Z,259,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T02:55:00.000Z,190,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T03:00:00.000Z,185,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T03:05:00.000Z,198,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T03:10:00.000Z,265,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T03:15:00.000Z,225,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T03:20:00.000Z,204,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T03:25:00.000Z,225,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T03:30:00.000Z,211,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T03:35:00.000Z,226,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T03:40:00.000Z,260,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T03:45:00.000Z,279,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T03:50:00.000Z,207,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T03:55:00.000Z,290,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T04:00:00.000Z,259,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T04:05:00.000Z,225,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T04:10:00.000Z,231,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T04:15:00.000Z,233,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T04:20:00.000Z,273,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T04:25:00.000Z,219,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T04:30:00.000Z,222,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T04:35:00.000Z,252,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T04:40:00.000Z,234,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T04:45:00.000Z,248,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T04:50:00.000Z,245,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T04:55:00.000Z,198,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T05:00:00.000Z,238,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T05:05:00.000Z,250,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T05:10:00.000Z,322,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T05:15:00.000Z,244,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T05:20:00.000Z,320,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T05:25:00.000Z,304,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T05:30:00.000Z,259,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T05:35:00.000Z,325,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T05:40:00.000Z,352,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T05:45:00.000Z,345,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T05:50:00.000Z,338,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T05:55:00.000Z,231,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T06:00:00.000Z,255,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T06:05:00.000Z,366,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T06:10:00.000Z,380,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T06:15:00.000Z,305,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T06:20:00.000Z,347,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T06:25:00.000Z,326,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T06:30:00.000Z,338,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T06:35:00.000Z,279,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T06:40:00.000Z,412,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T06:45:00.000Z,408,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T06:50:00.000Z,288,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T06:55:00.000Z,361,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T07:00:00.000Z,288,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T07:05:00.000Z,268,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T07:10:00.000Z,277,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T07:15:00.000Z,452,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T07:20:00.000Z,379,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T07:25:00.000Z,400,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T07:30:00.000Z,396,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T07:35:00.000Z,356,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T07:40:00.000Z,452,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T07:45:00.000Z,436,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T07:50:00.000Z,321,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T07:55:00.000Z,382,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T08:00:00.000Z,385,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T08:05:00.000Z,306,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T08:10:00.000Z,364,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T08:15:00.000Z,378,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T08:20:00.000Z,345,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T08:25:00.000Z,381,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T08:30:00.000Z,394,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T08:35:00.000Z,453,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T08:40:00.000Z,429,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T08:45:00.000Z,332,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T08:50:00.000Z,415,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T08:55:00.000Z,369,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T09:00:00.000Z,433,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T09:05:00.000Z,310,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T09:10:00.000Z,385,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T09:15:00.000Z,396,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T09:20:00.000Z,325,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T09:25:00.000Z,379,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T09:30:00.000Z,404,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T09:35:00.000Z,332,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T09:40:00.000Z,432,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T09:45:00.000Z,444,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T09:50:00.000Z,392,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T09:55:00.000Z,318,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T10:00:00.000Z,479,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T10:05:00.000Z,391,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T10:10:00.000Z,451,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T10:15:00.000Z,500,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T10:20:00.000Z,342,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T10:25:00.000Z,309,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T10:30:00.000Z,481,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T10:35:00.000Z,429,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T10:40:00.000Z,407,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T10:45:00.000Z,500,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T10:50:00.000Z,446,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T10:55:00.000Z,336,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T11:00:00.000Z,377,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T11:05:00.000Z,453,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T11:10:00.000Z,494,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T11:15:00.000Z,349,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T11:20:00.000Z,393,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T11:25:00.000Z,329,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T11:30:00.000Z,335,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T11:35:00.000Z,358,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T11:40:00.000Z,444,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T11:45:00.000Z,455,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T11:50:00.000Z,355,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T11:55:00.000Z,322,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T12:00:00.000Z,442,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T12:05:00.000Z,304,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T12:10:00.000Z,324,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T12:15:00.000Z,353,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T12:20:00.000Z,378,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T12:25:00.000Z,349,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T12:30:00.000Z,311,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T12:35:00.000Z,450,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T12:40:00.000Z,389,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T12:45:00.000Z,305,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T12:50:00.000Z,377,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T12:55:00.000Z,425,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T13:00:00.000Z,361,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T13:05:00.000Z,397,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T13:10:00.000Z,362,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T13:15:00.000Z,357,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T13:20:00.000Z,446,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T13:25:00.000Z,315,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T13:30:00.000Z,496,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T13:35:00.000Z,440,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T13:40:00.000Z,350,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T13:45:00.000Z,323,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T13:50:00.000Z,473,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T13:55:00.000Z,469,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T14:00:00.000Z,405,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T14:05:00.000Z,374,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T14:10:00.000Z,428,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T14:15:00.000Z,411,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T14:20:00.000Z,495,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T14:25:00.000Z,424,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T14:30:00.000Z,508,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T14:35:00.000Z,326,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T14:40:00.000Z,451,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T14:45:00.000Z,402,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T14:50:00.000Z,419,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T14:55:00.000Z,384,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T15:00:00.000Z,453,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T15:05:00.000Z,411,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T15:10:00.000Z,334,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T15:15:00.000Z,345,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T15:20:00.000Z,381,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T15:25:00.000Z,355,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T15:30:00.000Z,315,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T15:35:00.000Z,360,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T15:40:00.000Z,377,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T15:45:00.000Z,382,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T15:50:00.000Z,329,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T15:55:00.000Z,330,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T16:00:00.000Z,362,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T16:05:00.000Z,358,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T16:10:00.000Z,320,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T16:15:00.000Z,318,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T16:20:00.000Z,365,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T16:25:00.000Z,361,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T16:30:00.000Z,408,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T16:35:00.000Z,462,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T16:40:00.000Z,441,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T16:45:00.000Z,368,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T16:50:00.000Z,389,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T16:55:00.000Z,382,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T17:00:00.000Z,424,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T17:05:00.000Z,491,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T17:10:00.000Z,319,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T17:15:00.000Z,352,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T17:20:00.000Z,334,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T17:25:00.000Z,449,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T17:30:00.000Z,420,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T17:35:00.000Z,407,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T17:40:00.000Z,315,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T17:45:00.000Z,385,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T17:50:00.000Z,420,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T17:55:00.000Z,322,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T18:00:00.000Z,386,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T18:05:00.000Z,361,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T18:10:00.000Z,443,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T18:15:00.000Z,338,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T18:20:00.000Z,421,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T18:25:00.000Z,492,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T18:30:00.000Z,463,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T18:35:00.000Z,324,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T18:40:00.000Z,310,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T18:45:00.000Z,468,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T18:50:00.000Z,415,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T18:55:00.000Z,405,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T19:00:00.000Z,412,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T19:05:00.000Z,344,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T19:10:00.000Z,365,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T19:15:00.000Z,461,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T19:20:00.000Z,345,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T19:25:00.000Z,322,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T19:30:00.000Z,479,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T19:35:00.000Z,360,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T19:40:00.000Z,397,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T19:45:00.000Z,409,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T19:50:00.000Z,459,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T19:55:00.000Z,329,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T20:00:00.000Z,363,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T20:05:00.000Z,375,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T20:10:00.000Z,344,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T20:15:00.000Z,366,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T20:20:00.000Z,312,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T20:25:00.000Z,345,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T20:30:00.000Z,342,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T20:35:00.000Z,352,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T20:40:00.000Z,418,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T20:45:00.000Z,340,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T20:50:00.000Z,412,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T20:55:00.000Z,304,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T21:00:00.000Z,324,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T21:05:00.000Z,388,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T21:10:00.000Z,340,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T21:15:00.000Z,427,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T21:20:00.000Z,464,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T21:25:00.000Z,420,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T21:30:00.000Z,418,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T21:35:00.000Z,338,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T21:40:00.000Z,301,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T21:45:00.000Z,293,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T21:50:00.000Z,335,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T21:55:00.000Z,323,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T22:00:00.000Z,423,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T22:05:00.000Z,406,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T22:10:00.000Z,387,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T22:15:00.000Z,325,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T22:20:00.000Z,406,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T22:25:00.000Z,472,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T22:30:00.000Z,389,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T22:35:00.000Z,378,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T22:40:00.000Z,420,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T22:45:00.000Z,300,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T22:50:00.000Z,378,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T22:55:00.000Z,347,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T23:00:00.000Z,428,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T23:05:00.000Z,417,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T23:10:00.000Z,308,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T23:15:00.000Z,443,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T23:20:00.000Z,452,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T23:25:00.000Z,377,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T23:30:00.000Z,350,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T23:35:00.000Z,452,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T23:40:00.000Z,388,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T23:45:00.000Z,348,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T23:50:00.000Z,445,True,SANDBOX_MODE_DATA
DE,2025-01-02,2025-01-02T23:55:00.000Z,299,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T00:00:00.000Z,288,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T00:05:00.000Z,341,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T00:10:00.000Z,390,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T00:15:00.000Z,446,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T00:20:00.000Z,275,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T00:25:00.000Z,412,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T00:30:00.000Z,279,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T00:35:00.000Z,438,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T00:40:00.000Z,350,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T00:45:00.000Z,330,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T00:50:00.000Z,287,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T00:55:00.000Z,319,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T01:00:00.000Z,333,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T01:05:00.000Z,396,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T01:10:00.000Z,339,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T01:15:00.000Z,391,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T01:20:00.000Z,317,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T01:25:00.000Z,376,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T01:30:00.000Z,280,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T01:35:00.000Z,388,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T01:40:00.000Z,372,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T01:45:00.000Z,360,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T01:50:00.000Z,353,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T01:55:00.000Z,389,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T02:00:00.000Z,332,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T02:05:00.000Z,294,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T02:10:00.000Z,325,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T02:15:00.000Z,331,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T02:20:00.000Z,326,True,SANDBOX_MODE_DATA
